CITY,SCRAPE,ID,URL
Upper Sileru,N,553,https://cricheroes.in/past-matches/553/Upper%20Sileru
Uppiliapuram,N,4347,https://cricheroes.in/past-matches/4347/Uppiliapuram
Uran,N,3091,https://cricheroes.in/past-matches/3091/Uran
Uran Islampur,N,3092,https://cricheroes.in/past-matches/3092/Uran%20Islampur
Uthiramerur,N,4353,https://cricheroes.in/past-matches/4353/Uthiramerur
Uttarpara-Kotrung,N,5735,https://cricheroes.in/past-matches/5735/Uttarpara-Kotrung
Uttukkuli,N,4356,https://cricheroes.in/past-matches/4356/Uttukkuli
Vada,N,3094,https://cricheroes.in/past-matches/3094/Vada
Vadakara,N,2293,https://cricheroes.in/past-matches/2293/Vadakara
Vadavalli,N,4362,https://cricheroes.in/past-matches/4362/Vadavalli
Vadipatti,N,4363,https://cricheroes.in/past-matches/4363/Vadipatti
Vadnagar,N,1312,https://cricheroes.in/past-matches/1312/Vadnagar
Vadodara,N,3,https://cricheroes.in/past-matches/3/Vadodara
Vadugapatti,N,4364,https://cricheroes.in/past-matches/4364/Vadugapatti
Vaijapur,N,3097,https://cricheroes.in/past-matches/3097/Vaijapur
Vaikam,N,2294,https://cricheroes.in/past-matches/2294/Vaikam
Vaishali,N,871,https://cricheroes.in/past-matches/871/Vaishali
Vallabh Vidyanagar,N,1315,https://cricheroes.in/past-matches/1315/Vallabh%20Vidyanagar
Valsad,N,27,https://cricheroes.in/past-matches/27/Valsad
Valsad INA,N,1316,https://cricheroes.in/past-matches/1316/Valsad%20INA
Vandalur,N,4373,https://cricheroes.in/past-matches/4373/Vandalur
Vandavasi,N,4374,https://cricheroes.in/past-matches/4374/Vandavasi
Vapi,N,15,https://cricheroes.in/past-matches/15/Vapi
Varanasi,N,5205,https://cricheroes.in/past-matches/5205/Varanasi
Varanasi Cantonment,N,5206,https://cricheroes.in/past-matches/5206/Varanasi%20Cantonment
Varangaon,N,3099,https://cricheroes.in/past-matches/3099/Varangaon
Varkala,N,2299,https://cricheroes.in/past-matches/2299/Varkala
Vasad,N,1319,https://cricheroes.in/past-matches/1319/Vasad
Vasai,N,3100,https://cricheroes.in/past-matches/3100/Vasai
Vasantnagar,N,3101,https://cricheroes.in/past-matches/3101/Vasantnagar
Vasco,N,1056,https://cricheroes.in/past-matches/1056/Vasco
Vasna Borsad INA,N,1320,https://cricheroes.in/past-matches/1320/Vasna%20Borsad%20INA
Vaso,N,1321,https://cricheroes.in/past-matches/1321/Vaso
Vattalkundu,N,4382,https://cricheroes.in/past-matches/4382/Vattalkundu
Vavuniya,N,13368,https://cricheroes.in/past-matches/13368/Vavuniya
Vayalpad,N,19516,https://cricheroes.in/past-matches/19516/Vayalpad
Vellalur,N,4392,https://cricheroes.in/past-matches/4392/Vellalur
Vellore,N,4395,https://cricheroes.in/past-matches/4395/Vellore
Venkatagiri,N,558,https://cricheroes.in/past-matches/558/Venkatagiri
Vennanthur,N,4403,https://cricheroes.in/past-matches/4403/Vennanthur
Veraval,N,17,https://cricheroes.in/past-matches/17/Veraval
Victoria (Seychelles),N,20137,https://cricheroes.in/past-matches/20137/Victoria%20(Seychelles)
Victoria Island,N,20236,https://cricheroes.in/past-matches/20236/Victoria%20Island
Vidisha,N,2711,https://cricheroes.in/past-matches/2711/Vidisha
Vidyanagar,N,1322,https://cricheroes.in/past-matches/1322/Vidyanagar
Vijainagar,N,277,https://cricheroes.in/past-matches/277/Vijainagar
Vijapur,N,1324,https://cricheroes.in/past-matches/1324/Vijapur
Vijayapura,N,2073,https://cricheroes.in/past-matches/2073/Vijayapura
Vijayawada,N,564,https://cricheroes.in/past-matches/564/Vijayawada
Vijaynagaram,N,19302,https://cricheroes.in/past-matches/19302/Vijaynagaram
Vijaypur,N,1589,https://cricheroes.in/past-matches/1589/Vijaypur
Vikarabad,N,4497,https://cricheroes.in/past-matches/4497/Vikarabad
Vikasnagar,N,5304,https://cricheroes.in/past-matches/5304/Vikasnagar
Villukuri,N,4416,https://cricheroes.in/past-matches/4416/Villukuri
Villupuram,N,4417,https://cricheroes.in/past-matches/4417/Villupuram
Vinukonda,N,565,https://cricheroes.in/past-matches/565/Vinukonda
Vinzol,N,1326,https://cricheroes.in/past-matches/1326/Vinzol
"Viramgam, Ahmedabad",N,20220,"https://cricheroes.in/past-matches/20220/Viramgam,%20Ahmedabad"
Virapandi,N,4421,https://cricheroes.in/past-matches/4421/Virapandi
Virar,N,3104,https://cricheroes.in/past-matches/3104/Virar
Virarajendrapet,N,2074,https://cricheroes.in/past-matches/2074/Virarajendrapet
Viratnagar,N,278,https://cricheroes.in/past-matches/278/Viratnagar
Virpur,N,1327,https://cricheroes.in/past-matches/1327/Virpur
Visakhapatnam,N,566,https://cricheroes.in/past-matches/566/Visakhapatnam
Visapur,N,3105,https://cricheroes.in/past-matches/3105/Visapur
Visnagar,N,1329,https://cricheroes.in/past-matches/1329/Visnagar
Vizianagaram (Andhra Pradesh),N,567,https://cricheroes.in/past-matches/567/Vizianagaram%20(Andhra%20Pradesh)
Vrindavan,N,5208,https://cricheroes.in/past-matches/5208/Vrindavan
Vuyyuru,N,568,https://cricheroes.in/past-matches/568/Vuyyuru
Vyara,N,1330,https://cricheroes.in/past-matches/1330/Vyara
Wadhwan,N,1331,https://cricheroes.in/past-matches/1331/Wadhwan
Wadi (Karnataka),N,2075,https://cricheroes.in/past-matches/2075/Wadi%20(Karnataka)
Wadi A.C.C.,N,2076,https://cricheroes.in/past-matches/2076/Wadi%20A.C.C.
Waghai,N,1332,https://cricheroes.in/past-matches/1332/Waghai
Waghodia,N,1333,https://cricheroes.in/past-matches/1333/Waghodia
Walajapet,N,4432,https://cricheroes.in/past-matches/4432/Walajapet
Wanaparthy,N,4498,https://cricheroes.in/past-matches/4498/Wanaparthy
Wangdue Phodrang,N,20126,https://cricheroes.in/past-matches/20126/Wangdue%20Phodrang
Wankaner,N,1334,https://cricheroes.in/past-matches/1334/Wankaner
Wanparti,N,569,https://cricheroes.in/past-matches/569/Wanparti
Warangal,N,4499,https://cricheroes.in/past-matches/4499/Warangal
Wardha,N,3115,https://cricheroes.in/past-matches/3115/Wardha
Waris Aliganj,N,872,https://cricheroes.in/past-matches/872/Waris%20Aliganj
Warrington (England),N,14135,https://cricheroes.in/past-matches/14135/Warrington%20(England)
Warud,N,3118,https://cricheroes.in/past-matches/3118/Warud
Washim,N,3119,https://cricheroes.in/past-matches/3119/Washim
Watford (England),N,14139,https://cricheroes.in/past-matches/14139/Watford%20(England)
Wayanad,N,2304,https://cricheroes.in/past-matches/2304/Wayanad
Wazirabad,N,13537,https://cricheroes.in/past-matches/13537/Wazirabad
Wazirganj,N,5209,https://cricheroes.in/past-matches/5209/Wazirganj
Weligama,N,12960,https://cricheroes.in/past-matches/12960/Weligama
Wennappuwa,N,13201,https://cricheroes.in/past-matches/13201/Wennappuwa
West Bay,N,20146,https://cricheroes.in/past-matches/20146/West%20Bay
West Lafayette,N,7631,https://cricheroes.in/past-matches/7631/West%20Lafayette
Wimbledon,N,14381,https://cricheroes.in/past-matches/14381/Wimbledon
Woodridge,N,7535,https://cricheroes.in/past-matches/7535/Woodridge
Yadgir,N,2077,https://cricheroes.in/past-matches/2077/Yadgir
Yamunanagar,N,1444,https://cricheroes.in/past-matches/1444/Yamunanagar
Yanam,N,3366,https://cricheroes.in/past-matches/3366/Yanam
Yaval,N,3120,https://cricheroes.in/past-matches/3120/Yaval
Yavatmal,N,3121,https://cricheroes.in/past-matches/3121/Yavatmal
Yelahanka,N,2078,https://cricheroes.in/past-matches/2078/Yelahanka
Yeola,N,3122,https://cricheroes.in/past-matches/3122/Yeola
Yerraguntla,N,577,https://cricheroes.in/past-matches/577/Yerraguntla
Zahirabad,N,4501,https://cricheroes.in/past-matches/4501/Zahirabad
Zamania,N,5212,https://cricheroes.in/past-matches/5212/Zamania
Zira,N,3532,https://cricheroes.in/past-matches/3532/Zira
Zirakpur,N,3533,https://cricheroes.in/past-matches/3533/Zirakpur
Zurich,N,20213,https://cricheroes.in/past-matches/20213/Zurich
